dcm_path	x_spacing	y_spacing	z_spacing	x_offset	y_offset	z_offset	x_dimsize	y_dimsize	z_dimsize
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0191/1.3.6.1.4.1.14519.5.2.1.6279.6001.205295494158831463556858756520/1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928	0.898438	0.898438	2.5	-236.6999969482422	-230.0	-343.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0051/1.3.6.1.4.1.14519.5.2.1.6279.6001.163285696979961262813032969899/1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907	0.9375	0.9375	2.5	-225.0	-240.0	-333.25	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0699/1.3.6.1.4.1.14519.5.2.1.6279.6001.617121763259379501895075067753/1.3.6.1.4.1.14519.5.2.1.6279.6001.192419869605596446455526220766	0.703125	0.703125	1.25	-131.3000030517578	-171.1999969482422	-323.5	512	512	231
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0845/1.3.6.1.4.1.14519.5.2.1.6279.6001.275892948066257709459536915546/1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989	0.609375	0.609375	0.70001220703125	-160.6953125	-311.6953125	-390.5	512	512	478
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0119/1.3.6.1.4.1.14519.5.2.1.6279.6001.213637791937214112275825554647/1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299	0.541015625	0.541015625	1.0	-136.2294921875	-292.2294921875	-376.5	512	512	345
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0255/1.3.6.1.4.1.14519.5.2.1.6279.6001.241863405068914130326466911331/1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518	0.703125	0.703125	2.5	-198.0	-180.0	-341.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0211/1.3.6.1.4.1.14519.5.2.1.6279.6001.253735246078920128978742275635/1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701	0.742188	0.742188	1.25	-195.60000610351562	-182.8000030517578	-290.5	512	512	230
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0100/1.3.6.1.4.1.14519.5.2.1.6279.6001.318037728418742799972533240731/1.3.6.1.4.1.14519.5.2.1.6279.6001.622243923620914676263059698181	0.876953	0.876953	1.25	-231.1999969482422	-244.5	-350.25	512	512	269
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0228/1.3.6.1.4.1.14519.5.2.1.6279.6001.185466477130333115741807427373/1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507	0.703125	0.703125	2.5	-180.0	-195.0	-351.0	512	512	127
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0260/1.3.6.1.4.1.14519.5.2.1.6279.6001.691546855561342606351412524861/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286	0.664062	0.664062	2.5	-177.8000030517578	-150.8000030517578	-380.5	512	512	144
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0496/1.3.6.1.4.1.14519.5.2.1.6279.6001.205265707007087091421912273273/1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031	0.585938	0.585938	1.25	-142.1999969482422	-165.0	-326.75	512	512	262
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0083/1.3.6.1.4.1.14519.5.2.1.6279.6001.134300369034461601145053122049/1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532	0.820312	0.820312	1.25	-240.0	-210.0	-272.75	512	512	218
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0786/1.3.6.1.4.1.14519.5.2.1.6279.6001.110583593061096148970283270811/1.3.6.1.4.1.14519.5.2.1.6279.6001.259453428008507791234730686014	0.617188	0.617188	2.5	-146.5	-143.0	-379.3900146484375	512	512	144
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0430/1.3.6.1.4.1.14519.5.2.1.6279.6001.559812581756025353887436599032/1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431	0.703125	0.703125	0.625	-180.0	-188.3000030517578	-279.31500244140625	512	512	429
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0771/1.3.6.1.4.1.14519.5.2.1.6279.6001.721161755719965069770622927051/1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762	0.572265625	0.572265625	1.0	-165.8116455078125	41.07183074951172	-924.699951171875	512	512	280
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0114/1.3.6.1.4.1.14519.5.2.1.6279.6001.202827697628802454715911097315/1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228	0.878906	0.878906	1.25	-216.1999969482422	-225.0	-237.75	512	512	214
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0511/1.3.6.1.4.1.14519.5.2.1.6279.6001.160580646297142988675326833498/1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056	0.644531	0.644531	2.5	-157.6999969482422	-155.10000610351562	-326.760009765625	512	512	120
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0810/1.3.6.1.4.1.14519.5.2.1.6279.6001.225336514441526266989689082116/1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935	0.585938	0.585938	0.625	-155.6999969482422	-150.0	-289.8900146484375	512	512	458
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0827/1.3.6.1.4.1.14519.5.2.1.6279.6001.728284743932342406301468721019/1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819	0.644531	0.644531	0.625	-181.0	-165.0	-270.875	512	512	461
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0928/1.3.6.1.4.1.14519.5.2.1.6279.6001.292207153428070172322351824035/1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304	0.605469	0.605469	1.25	-146.6999969482422	-145.0	-290.05999755859375	512	512	230
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0448/1.3.6.1.4.1.14519.5.2.1.6279.6001.153537389944109506778485451374/1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032	0.703125	0.703125	0.625	-174.3000030517578	-180.0	-288.5	512	512	538
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0741/1.3.6.1.4.1.14519.5.2.1.6279.6001.235969059582659051462660101595/1.3.6.1.4.1.14519.5.2.1.6279.6001.244995725416880806339898556632	0.728515625	0.728515625	2.0	-163.1357421875	-352.1357421875	-652.4000244140625	512	512	319
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0249/1.3.6.1.4.1.14519.5.2.1.6279.6001.267214856456387865154306936080/1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001	0.820312	0.820312	1.25	-210.0	-210.0	-290.75	512	512	214
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0747/1.3.6.1.4.1.14519.5.2.1.6279.6001.332442253024965725100180832377/1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514	0.556641	0.556641	2.5	-139.10000610351562	-149.0	-330.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0213/1.3.6.1.4.1.14519.5.2.1.6279.6001.280531413986295071283803322793/1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964	0.742188	0.742188	2.5	-202.6999969482422	-175.8000030517578	-336.25	512	512	127
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0860/1.3.6.1.4.1.14519.5.2.1.6279.6001.651527937137773549514457517157/1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687	0.7421875	0.7421875	1.79998779296875	-176.62890625	-362.62890625	-318.79998779296875	512	512	187
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0712/1.3.6.1.4.1.14519.5.2.1.6279.6001.220318312497776009932500036468/1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291	0.703125	0.703125	1.8000030517578125	-179.6484375	-310.6484375	-141.10000610351562	512	512	198
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0278/1.3.6.1.4.1.14519.5.2.1.6279.6001.314166198948235683770741486536/1.3.6.1.4.1.14519.5.2.1.6279.6001.106379658920626694402549886949	0.78125	0.78125	1.25	-200.0	-200.0	-272.75	512	512	214
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0628/1.3.6.1.4.1.14519.5.2.1.6279.6001.303856284614793157222299489373/1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785	0.779297	0.779297	1.25	-193.0	-214.60000610351562	-154.2100067138672	512	512	285
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0243/1.3.6.1.4.1.14519.5.2.1.6279.6001.190838841811080874400532510738/1.3.6.1.4.1.14519.5.2.1.6279.6001.939216568327879462530496768794	0.820312	0.820312	2.5	-195.3000030517578	-216.0	-375.25	512	512	143
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0458/1.3.6.1.4.1.14519.5.2.1.6279.6001.467953176348008114522042094789/1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474	0.597656	0.597656	1.25	-138.6999969482422	-142.60000610351562	-307.6499938964844	512	512	220
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0071/1.3.6.1.4.1.14519.5.2.1.6279.6001.194873495479991751098187519883/1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861	0.910156	0.910156	1.25	-236.89999389648438	-233.0	-325.0	512	512	261
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0046/1.3.6.1.4.1.14519.5.2.1.6279.6001.181398349112343043834924846577/1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972	0.742188	0.742188	2.5	-206.0	-180.0	-345.0	512	512	128
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0866/1.3.6.1.4.1.14519.5.2.1.6279.6001.774862199189105930723757496082/1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826	0.703125	0.703125	1.25	-180.0	-165.0	-307.6099853515625	512	512	241
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0369/1.3.6.1.4.1.14519.5.2.1.6279.6001.151462193009815033155890307894/1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904	0.652344	0.652344	1.25	-153.6999969482422	-175.3000030517578	-317.19000244140625	512	512	246
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0825/1.3.6.1.4.1.14519.5.2.1.6279.6001.291351987478858068691768357060/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131	0.546875	0.546875	1.0	-144.7265625	-304.7265625	-314.0	512	512	301
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0721/1.3.6.1.4.1.14519.5.2.1.6279.6001.925679448263116681180549137562/1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260	0.761719	0.761719	2.5	-198.10000610351562	-195.0	-335.2099914550781	512	512	121
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0259/1.3.6.1.4.1.14519.5.2.1.6279.6001.302617159747584825959135390069/1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586	0.742188	0.742188	2.5	-194.10000610351562	-165.1999969482422	-404.75	512	512	149
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0708/1.3.6.1.4.1.14519.5.2.1.6279.6001.965523656856760127560055059644/1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477	0.742188	0.742188	2.5	-180.1999969482422	-190.0	-377.5	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0797/1.3.6.1.4.1.14519.5.2.1.6279.6001.278571116570364233687639963534/1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877	0.703125	0.703125	1.25	-186.1999969482422	-179.5	-350.4100036621094	512	512	275
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0780/1.3.6.1.4.1.14519.5.2.1.6279.6001.919002813906622793381125049416/1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827	0.703125	0.703125	0.625	-180.0	-180.0	-225.6999969482422	512	512	369
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0333/1.3.6.1.4.1.14519.5.2.1.6279.6001.119282761272977253557254714163/1.3.6.1.4.1.14519.5.2.1.6279.6001.885292267869246639232975687131	0.585938	0.585938	1.25	-156.1999969482422	-137.0	-341.7699890136719	512	512	263
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0830/1.3.6.1.4.1.14519.5.2.1.6279.6001.170453435914624225750000821602/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797	0.626953125	0.626953125	1.0	-176.09188842773438	-20.74585723876953	506.79998779296875	512	512	280
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0814/1.3.6.1.4.1.14519.5.2.1.6279.6001.330694158626612266669807704245/1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444	0.5234375	0.5234375	1.0	-135.0	24.408601760864258	-632.2000122070312	512	512	200
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0506/1.3.6.1.4.1.14519.5.2.1.6279.6001.211737652765157471485066193766/1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282	0.742188	0.742188	2.0	-216.0	-211.3000030517578	-270.69500732421875	512	512	153
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0352/1.3.6.1.4.1.14519.5.2.1.6279.6001.461502489756528153281751961352/1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865	0.7109375	0.7109375	1.0	-166.43907165527344	-36.195335388183594	-817.199951171875	512	512	280
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0319/1.3.6.1.4.1.14519.5.2.1.6279.6001.684596493379395503904158873210/1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565	0.72265625	0.72265625	1.800018310546875	-184.638671875	-326.638671875	-385.20001220703125	512	512	195
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0353/1.3.6.1.4.1.14519.5.2.1.6279.6001.203918583798186026281890202047/1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235	0.703125	0.703125	1.25	-160.8000030517578	-145.3000030517578	-318.5	512	512	260
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0052/1.3.6.1.4.1.14519.5.2.1.6279.6001.305234403531996676303325051420/1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084	0.742188	0.742188	1.25	-214.39999389648438	-180.1999969482422	-354.5	512	512	272
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0408/1.3.6.1.4.1.14519.5.2.1.6279.6001.202128825827009854792580489975/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037	0.703125	0.703125	1.25	-183.60000610351562	-207.39999389648438	-325.75	512	512	268
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0031/1.3.6.1.4.1.14519.5.2.1.6279.6001.297522203193490519910431870739/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568	0.859375	0.859375	2.5	-220.0	-255.1999969482422	-379.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0930/1.3.6.1.4.1.14519.5.2.1.6279.6001.180022882153484928508000120302/1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646	0.638672	0.638672	1.25	-164.0	-151.0	-317.6300048828125	512	512	240
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0247/1.3.6.1.4.1.14519.5.2.1.6279.6001.567798120866426088049494542765/1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202	0.625	0.625	2.5	-160.0	-160.0	-315.25	512	512	127
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0789/1.3.6.1.4.1.14519.5.2.1.6279.6001.259564082580389615261241066925/1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253	0.683594	0.683594	0.625	-161.5	-160.0	-301.7300109863281	512	512	477
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0624/1.3.6.1.4.1.14519.5.2.1.6279.6001.252510005003229547978208913780/1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594	0.6484375	0.6484375	1.0	-153.0945281982422	29.464550018310547	-780.2000122070312	512	512	290
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0828/1.3.6.1.4.1.14519.5.2.1.6279.6001.969325292841504805778529336047/1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338	0.625	0.625	1.25	-155.3000030517578	-148.0	-335.5799865722656	512	512	255
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0837/1.3.6.1.4.1.14519.5.2.1.6279.6001.215530681893783493990923094397/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679	0.546875	0.546875	0.625	-127.5999984741211	-133.8000030517578	-333.625	512	512	490
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0652/1.3.6.1.4.1.14519.5.2.1.6279.6001.117534698898058162410044712500/1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048	0.683594	0.683594	2.0	-175.5	-175.0	-337.4800109863281	512	512	179
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0890/1.3.6.1.4.1.14519.5.2.1.6279.6001.128331462267861650186674238297/1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943	0.732422	0.732422	1.25	-187.5	-187.5	-297.5	512	512	230
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0433/1.3.6.1.4.1.14519.5.2.1.6279.6001.136980005417322283801813327480/1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739	0.833984375	0.833984375	1.0	-226.5	-118.5	-715.7999877929688	512	512	305
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0128/1.3.6.1.4.1.14519.5.2.1.6279.6001.276357014804464864262939025676/1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144	0.851562	0.851562	1.25	-226.3000030517578	-218.0	-310.0	512	512	257
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0692/1.3.6.1.4.1.14519.5.2.1.6279.6001.262372993180687488521371393069/1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484	0.5859375	0.5859375	1.79998779296875	-158.70703125	-282.70703125	-327.5	512	512	176
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0288/1.3.6.1.4.1.14519.5.2.1.6279.6001.120781932093240979642841947845/1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574	0.703125	0.703125	1.25	-185.6999969482422	-192.89999389648438	-331.0400085449219	512	512	238
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0478/1.3.6.1.4.1.14519.5.2.1.6279.6001.150842260481112310322112796796/1.3.6.1.4.1.14519.5.2.1.6279.6001.211071908915618528829547301883	0.69140625	0.69140625	0.70001220703125	-180.654296875	-375.654296875	-442.5	512	512	559
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0294/1.3.6.1.4.1.14519.5.2.1.6279.6001.521368364741046707593021144453/1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846	0.5078125	0.5078125	1.800018310546875	-125.74609375	-262.74609375	-316.20001220703125	512	512	175
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0235/1.3.6.1.4.1.14519.5.2.1.6279.6001.558678722336494515704990369281/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103	0.703125	0.703125	2.5	-185.1999969482422	-200.1999969482422	-388.75	512	512	139
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0270/1.3.6.1.4.1.14519.5.2.1.6279.6001.214011375577453036409274126845/1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011	0.742188	0.742188	2.5	-177.10000610351562	-207.5	-369.5	512	512	143
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0547/1.3.6.1.4.1.14519.5.2.1.6279.6001.139007379520761595657549251638/1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416	0.703125	0.703125	1.25	-185.6999969482422	-180.0	-205.47000122070312	512	512	216
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0468/1.3.6.1.4.1.14519.5.2.1.6279.6001.426292960722746490523326036933/1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516	0.767578125	0.767578125	1.0	-208.1162109375	-421.1162109375	-392.5	512	512	320
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-1002/1.3.6.1.4.1.14519.5.2.1.6279.6001.233360976397162618015897824056/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405	0.556640625	0.556640625	1.0	-120.04946899414062	9.480416297912598	-657.0	512	512	321
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0864/1.3.6.1.4.1.14519.5.2.1.6279.6001.109666061122737469139155049085/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981	0.703125	0.703125	1.79998779296875	-184.6484375	-340.6484375	-408.3999938964844	512	512	219
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0058/1.3.6.1.4.1.14519.5.2.1.6279.6001.495416793311762759653372975706/1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770	0.703125	0.703125	2.5	-185.1999969482422	-200.6999969482422	-367.0	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0293/1.3.6.1.4.1.14519.5.2.1.6279.6001.319937379258174690082873343101/1.3.6.1.4.1.14519.5.2.1.6279.6001.686193079844756926365065559979	0.605469	0.605469	0.625	-161.3000030517578	-140.39999389648438	-281.864990234375	512	512	484
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0609/1.3.6.1.4.1.14519.5.2.1.6279.6001.103936837659251066416686642502/1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218	0.703125	0.703125	0.625	-177.89999389648438	-180.0	-292.30999755859375	512	512	487
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0918/1.3.6.1.4.1.14519.5.2.1.6279.6001.285544678683551057709080736846/1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137	0.748047	0.748047	2.5	-200.39999389648438	-191.5	-374.739990234375	512	512	141
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0025/1.3.6.1.4.1.14519.5.2.1.6279.6001.635629010879455042713206694910/1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557	0.943359	0.943359	1.25	-247.1999969482422	-241.5	-310.0	512	512	265
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0599/1.3.6.1.4.1.14519.5.2.1.6279.6001.254284452408440744726985192393/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606	0.55859375	0.55859375	0.70001220703125	-142.720703125	-323.720703125	-368.5	512	512	456
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0731/1.3.6.1.4.1.14519.5.2.1.6279.6001.305398246365961706334877462365/1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669	0.703125	0.703125	0.625	-166.0	-180.0	-249.9949951171875	512	512	420
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0723/1.3.6.1.4.1.14519.5.2.1.6279.6001.265116643168672454267341689554/1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949	0.703125	0.703125	1.25	-180.0	-172.1999969482422	-314.0	512	512	261
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0312/1.3.6.1.4.1.14519.5.2.1.6279.6001.222626438572167217610357947558/1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111	0.585938	0.585938	1.25	-145.3000030517578	-174.39999389648438	-347.25	512	512	250
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0217/1.3.6.1.4.1.14519.5.2.1.6279.6001.370700630609225608130630902041/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406	0.78125	0.78125	2.5	-220.1999969482422	-168.60000610351562	-371.5	512	512	135
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0392/1.3.6.1.4.1.14519.5.2.1.6279.6001.301580170006631822489603561559/1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419	0.591797	0.591797	1.25	-142.10000610351562	-151.5	-335.45001220703125	512	512	245
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0546/1.3.6.1.4.1.14519.5.2.1.6279.6001.338336992240867140131763172276/1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281	0.634765625	0.634765625	1.0	-164.1826171875	-319.1826171875	-372.0	512	512	348
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0462/1.3.6.1.4.1.14519.5.2.1.6279.6001.263031755598034095800749048602/1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179	0.703125	0.703125	0.625	-194.10000610351562	-166.5	-343.5199890136719	512	512	557
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0230/1.3.6.1.4.1.14519.5.2.1.6279.6001.135649280843401063699693855484/1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626	0.703125	0.703125	2.5	-171.39999389648438	-180.0	-279.5	512	512	113
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0144/1.3.6.1.4.1.14519.5.2.1.6279.6001.219081768759399413645906161308/1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826	0.742188	0.742188	2.5	-169.3000030517578	-190.0	-342.885009765625	512	512	133
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0841/1.3.6.1.4.1.14519.5.2.1.6279.6001.181417885049753012096413476972/1.3.6.1.4.1.14519.5.2.1.6279.6001.669518152156802508672627785405	0.697266	0.697266	2.5	-182.39999389648438	-175.89999389648438	-337.9800109863281	512	512	129
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0601/1.3.6.1.4.1.14519.5.2.1.6279.6001.292267299840811335940503268889/1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685	0.671875	0.671875	1.0	-185.0363006591797	-25.45784568786621	-855.9000244140625	512	512	286
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0272/1.3.6.1.4.1.14519.5.2.1.6279.6001.607604221900107393271004692863/1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568	0.78125	0.78125	2.5	-211.1999969482422	-224.6999969482422	-313.0	512	512	119
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0149/1.3.6.1.4.1.14519.5.2.1.6279.6001.477738775879476870029318616682/1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593	0.78125	0.78125	2.5	-208.3000030517578	-200.0	-381.75	512	512	143
/media/philipp/qnap/LIDC/download/DOI/LIDC-IDRI-0145/1.3.6.1.4.1.14519.5.2.1.6279.6001.289084067435838460184299744241/1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488	0.78125	0.78125	2.5	-182.39999389648438	-187.10000610351562	-382.5	512	512	139
